App ID,Game Name,Playtime (Hours),Achievement API Name,Achievement Display Name,Description,Achieved (1=Yes),Unlock Time (UTC)
379720,DOOM,2.98,ach_50,Fashion Fanatic,Play a Multiplayer Match with a piece of Evil Cultist armor equipped,0,
379720,DOOM,2.98,ach_51,Insult to Injury,Use a taunt from Expansion 3 during a Multiplayer Match,0,
379720,DOOM,2.98,ach_52,On Track,Complete a tracked challenge in a Multiplayer Match,0,
379720,DOOM,2.98,ach_53,A Memorable Performance,Earn a Gold Rating in a Multiplayer Match,0,
379720,DOOM,2.98,ach_54,Slotted for Success,Unlock all Multiplayer Runes,0,
292030,The Witcher 3: Wild Hunt,213.6,LILAC,Lilac and Gooseberries,,1,2016-11-12T00:08:35
292030,The Witcher 3: Wild Hunt,213.6,FRIEND_IN_NEED,A Friend in Need,,1,2016-11-24T03:32:00
292030,The Witcher 3: Wild Hunt,213.6,NECROMANCER,Necromancer,,1,2016-12-02T03:55:02
292030,The Witcher 3: Wild Hunt,213.6,FAMILY_COUNSELOR,Family Counselor,,1,2016-11-13T04:55:22
292030,The Witcher 3: Wild Hunt,213.6,SOMETHING_MORE,Something More,,1,2016-12-03T06:17:34
292030,The Witcher 3: Wild Hunt,213.6,XENONAUT,Xenonaut,,1,2016-12-09T07:03:35
292030,The Witcher 3: Wild Hunt,213.6,THE_KING,The King is Dead,,1,2016-12-11T01:48:58
292030,The Witcher 3: Wild Hunt,213.6,PASSED_THE_TRIAL,Passed the Trial,Finish the game on any difficulty.,1,2016-12-11T02:13:49
292030,The Witcher 3: Wild Hunt,213.6,RAN_THE_GAUNTLET,Ran the Gauntlet,"Finish the game on the ""Blood and Broken Bones!"" or ""Death March!"" difficulty levels.",0,
292030,The Witcher 3: Wild Hunt,213.6,WALKED_THE_PATH,Walked the Path,"Finish the game on the ""Death March!"" difficulty level.",0,
292030,The Witcher 3: Wild Hunt,213.6,THE_PROFESSIONAL,Geralt: The Professional,,0,
292030,The Witcher 3: Wild Hunt,213.6,MAKER,Kingmaker,,1,2016-12-02T18:34:14
292030,The Witcher 3: Wild Hunt,213.6,ASSASSIN,Assassin of Kings,,1,2016-12-08T15:31:58
292030,The Witcher 3: Wild Hunt,213.6,FRIENDS_WITH_BENEFITS,Friends With Benefits,,1,2016-11-13T23:56:52
292030,The Witcher 3: Wild Hunt,213.6,FULL_CREW,Full Crew,,1,2016-12-03T05:31:00
292030,The Witcher 3: Wild Hunt,213.6,DENDROLOGIST,Dendrologist,Acquire all the Abilities in one tree.,0,
292030,The Witcher 3: Wild Hunt,213.6,ENEMY_OF_MY_ENEMY,The Enemy of My Enemy,Use the Axii Sign to force one opponent to kill another. Do this 20 times.,0,
292030,The Witcher 3: Wild Hunt,213.6,HUMPTY_DUMPTY,Humpty Dumpty,Kill 10 opponents by knocking them off somewhere high with the Aard Sign.,0,
292030,The Witcher 3: Wild Hunt,213.6,ENVIRONMENTALLY_UNFRIENDLY,Environmentally Unfriendly,"Kill 50 opponents using the environment (e.g. swamp gas, insects or objects).",1,2016-11-23T06:32:38
292030,The Witcher 3: Wild Hunt,213.6,KAER_MORHEN_TRAINED,Kaer Morhen Trained,Perform 10 effective counterattacks in a row without getting hit or parrying.,0,
292030,The Witcher 3: Wild Hunt,213.6,CANT_TOUCH_THIS,Can't Touch This!,Kill 5 foes in a fight without taking damage (except for Toxicity) and without using the Quen Sign.,1,2016-11-12T01:18:56
292030,The Witcher 3: Wild Hunt,213.6,THE_EVILEST_THING,That Is the Evilest Thing,Ignite the gas produced by a Dragon's Dream bomb using a burning opponent. Do this 10 times.,0,
292030,The Witcher 3: Wild Hunt,213.6,MUTANT,Mutant,Fill all mutagen slots.,1,2016-12-09T05:54:48
292030,The Witcher 3: Wild Hunt,213.6,BUTCHER_OF_BLAVIKEN,Butcher of Blaviken,Kill at least 5 opponents in under 10 seconds.,1,2016-11-13T22:33:10
292030,The Witcher 3: Wild Hunt,213.6,TRIPLE_THREAT,Triple Threat,,1,2016-11-23T17:45:24
292030,The Witcher 3: Wild Hunt,213.6,BRAWLER,Brawler,"Defeat Olaf, the Skellige champion of unarmed combat.",1,2016-12-09T05:13:42
292030,The Witcher 3: Wild Hunt,213.6,OVERKILL,Overkill,"Make an opponent suffer from bleeding, poisoning and burning simultaneously. Do this 10 times.",0,
292030,The Witcher 3: Wild Hunt,213.6,MASTER_MARKSMAN,Master Marksman,Kill 50 human and nonhuman opponents by striking them in the head with a crossbow bolt.,0,
292030,The Witcher 3: Wild Hunt,213.6,WHAT_WAS_THAT,What Was That?,,0,
292030,The Witcher 3: Wild Hunt,213.6,EVEN_ODDS,Even Odds,"Kill 2 monsters you have a contract on without using Signs, potions, mutagens, oils or bombs.",0,
292030,The Witcher 3: Wild Hunt,213.6,GLOBETROTTER,Globetrotter,Discover 100 fast travel points.,1,2016-12-09T16:06:47
292030,The Witcher 3: Wild Hunt,213.6,PEST_CONTROL,Pest Control,"Destroy all monster nests in the Velen / Novigrad region, or in Skellige.",0,
292030,The Witcher 3: Wild Hunt,213.6,CARD_COLLECTOR,Card Collector,Acquire all gwent cards available in the base version of the game.,0,
292030,The Witcher 3: Wild Hunt,213.6,GWENT_MASTER,Gwent Master,Defeat Tybalt and win the gwent tournament held at the Passiflora.,1,2016-12-05T03:58:49
292030,The Witcher 3: Wild Hunt,213.6,LETS_COOK,Let's Cook!,Learn 12 potion formulae.,1,2016-11-13T01:28:55
292030,The Witcher 3: Wild Hunt,213.6,BOMBARDIER,Bombardier,Collect the formulae for 6 different bomb types.,1,2016-11-27T02:50:57
292030,The Witcher 3: Wild Hunt,213.6,BOOKWORM,Bookworm,"Read 30 books, journals or other documents.",1,2016-11-13T01:28:57
292030,The Witcher 3: Wild Hunt,213.6,ARMED_AND_DANGEROUS,Armed and Dangerous,Find and equip all the elements of one set of witcher gear.,1,2016-12-08T22:06:41
292030,The Witcher 3: Wild Hunt,213.6,POWER_OVERWHELMING,Power Overwhelming,Have all possible Place of Power bonuses active at the same time.,0,
292030,The Witcher 3: Wild Hunt,213.6,BRAWL_MASTER,Brawl Master,"Complete all fistfighting quests in Velen, Skellige and Novigrad.",1,2016-12-25T04:03:24
292030,The Witcher 3: Wild Hunt,213.6,FAST_AND_FURIOUS,Fast and Furious,Win all the horse races in the game.,0,
292030,The Witcher 3: Wild Hunt,213.6,MUNCHKIN,Munchkin,Reach character development level 35.,1,2016-12-11T02:05:33
292030,The Witcher 3: Wild Hunt,213.6,FIRE_IN_THE_HOLE,Fire in the Hole,Destroy 10 monster nests using bombs.,1,2016-12-30T06:40:43
292030,The Witcher 3: Wild Hunt,213.6,FIST_OF_THE_SOUTH_STAR,Fist of the South Star,Defeat an opponent in a fistfight without taking any damage.,1,2016-11-18T18:45:18
292030,The Witcher 3: Wild Hunt,213.6,GERALT_AND_FRIENDS,Geralt and Friends,Win a round of gwent using only neutral cards.,1,2017-04-22T13:31:13
292030,The Witcher 3: Wild Hunt,213.6,ALL_IN,All In,Play three hero cards in one round of gwent and win the match.,1,2016-12-03T04:35:48
292030,The Witcher 3: Wild Hunt,213.6,SHRIEKER,Shrieker,Complete the contract on the shrieker.,1,2016-11-12T05:58:05
292030,The Witcher 3: Wild Hunt,213.6,FEARLESS_VAMPIRE_SLAYER,Fearless Vampire Slayer,Complete the contract on Sarasti.,1,2016-12-21T21:17:24
292030,The Witcher 3: Wild Hunt,213.6,WOODLAND_SPIRIT,Woodland Spirit,Complete the contract on the Woodland Spirit.,0,
292030,The Witcher 3: Wild Hunt,213.6,FIEND_OR_FOE,Fiend or Foe?,Complete the contract on Morvudd.,1,2016-12-09T04:12:34
292030,The Witcher 3: Wild Hunt,213.6,ASHES_TO_ASHES,Ashes to Ashes,Complete the contract on Therazane.,1,2016-12-23T03:44:42
292030,The Witcher 3: Wild Hunt,213.6,THE_DOPPLER_EFFECT,The Doppler Effect,Resolve the doppler problem in Novigrad.,1,2016-12-22T02:14:36
292030,The Witcher 3: Wild Hunt,213.6,EP1_1,I'm Not Kissing That,,1,2016-12-28T05:53:11
292030,The Witcher 3: Wild Hunt,213.6,EP1_2,Let the Good Times Roll!,,0,
292030,The Witcher 3: Wild Hunt,213.6,EP1_3,Shopaholic,,0,
292030,The Witcher 3: Wild Hunt,213.6,EP1_4,Curator of Nightmares,,0,
292030,The Witcher 3: Wild Hunt,213.6,EP1_5,Pacta Sunt Servanda,,0,
292030,The Witcher 3: Wild Hunt,213.6,EP1_6,When It's Many Against One…,,0,
292030,The Witcher 3: Wild Hunt,213.6,EP1_7,Return to Sender,Kill 3 opponents with their own arrows.,0,
292030,The Witcher 3: Wild Hunt,213.6,EP1_8,Can Quit Anytime I Want,Be under the influence of seven potions or decoctions at the same time.,0,
292030,The Witcher 3: Wild Hunt,213.6,EP1_9,Wild Rose Dethorned,,0,
292030,The Witcher 3: Wild Hunt,213.6,EP1_10,I Wore Ofieri Before It Was Cool,"Collect all available Ofieri armor and horse gear, and at least one Ofieri sword.",0,
292030,The Witcher 3: Wild Hunt,213.6,EP1_11,Moo-rderer,,0,
292030,The Witcher 3: Wild Hunt,213.6,EP1_12,"Rad Steez, Bro!",,0,
292030,The Witcher 3: Wild Hunt,213.6,EP1_13,Killed It,Win a round of gwent with a total strength of at least 187.,0,
292030,The Witcher 3: Wild Hunt,213.6,EP2_1,The Witcher's Gone South,Travel to the Duchy of Toussaint.,0,
292030,The Witcher 3: Wild Hunt,213.6,EP2_2,Last Action Hero,Be decorated with the Order of Vitis Vinifera.,0,
292030,The Witcher 3: Wild Hunt,213.6,EP2_3,Kling of the Clink,Serve time in Toussaint.,0,
292030,The Witcher 3: Wild Hunt,213.6,EP2_4,A Knight to Remember,Obtain a flawless victory in all the competitions during the knights' tourney.,0,
292030,The Witcher 3: Wild Hunt,213.6,EP2_5,Embodiment of the Five Virtues,Be given Aerondight by the Lady of the Lake.,0,
292030,The Witcher 3: Wild Hunt,213.6,EP2_6,Playing House,Use all available options for developing Corvo Bianco.,0,
292030,The Witcher 3: Wild Hunt,213.6,EP2_7,Turned Every Stone,Find all grandmaster diagrams for each witcher school.,0,
292030,The Witcher 3: Wild Hunt,213.6,EP2_8,I Have a Gwent Problem,Collect all the cards in the Skellige deck.,0,
292030,The Witcher 3: Wild Hunt,213.6,EP2_9,The Grapes of Wrath Stomped,,0,
292030,The Witcher 3: Wild Hunt,213.6,EP2_10,Dressed to Kill,Unlock the bonus for equipping all the witcher gear elements from one School.,0,
292030,The Witcher 3: Wild Hunt,213.6,EP2_11,"Weapon ""W""",Develop a mutation.,0,
292030,The Witcher 3: Wild Hunt,213.6,EP2_12,Hasta la Vista™,,0,
292030,The Witcher 3: Wild Hunt,213.6,EP2_13,David and Golyat,,0,
526870,Satisfactory,1.42,BUILD_FOUNDATIONS,A Concrete Example,Build 5000 Foundations.,0,
526870,Satisfactory,1.42,BUILT_SPACE_ELEVATOR,Commencing Project Assembly,Build the Space Elevator.,0,
526870,Satisfactory,1.42,BUILT_MANUFACTURERS,Bigger. Better. FICSIT.,Build your first Manufacturer.,0,
526870,Satisfactory,1.42,COMPLETE_ALL_RESEARCH_TREES,...Satisfactory brought it back,Complete all MAM research trees.,0,
526870,Satisfactory,1.42,COMPLETE_FIRST_RESEARCH_TREE,Curiosity killed the cat...,Complete a MAM research tree.,0,
526870,Satisfactory,1.42,COMPLETE_GAMEPHASE1,Mediocre pioneering,Complete Phase 1 of the Space Elevator.,0,
526870,Satisfactory,1.42,COMPLETE_GAMEPHASE2,Adequate pioneering,Complete Phase 2 of the Space Elevator.,0,
526870,Satisfactory,1.42,COMPLETE_GAMEPHASE3,Pretty good pioneering,Complete Phase 3 of the Space Elevator.,0,
526870,Satisfactory,1.42,COMPLETE_GAMEPHASE4,Efficient pioneering,Complete Phase 4 of the Space Elevator.,0,
526870,Satisfactory,1.42,COMPLETE_GAMEPHASE5,"Saved the Day, probably",Complete Phase 5 of the Space Elevator and finish the game.,0,
526870,Satisfactory,1.42,COMPLETE_ONBOARDING,Do you want a medal?,Complete the Onboarding process.,0,
526870,Satisfactory,1.42,DRINK_COFFEE,Are you sure that's coffee?,,0,
526870,Satisfactory,1.42,ENTERED_CYBERWAGON,No refunds,,0,
526870,Satisfactory,1.42,FLOOR_IS_LAVA,The floor is lava,Avoid touching the ground for 30 minutes.,0,
526870,Satisfactory,1.42,FUSE_RESET,New fear unlocked,Fix blown fuse.,0,
526870,Satisfactory,1.42,GATHERED_ALL_SLUG_TYPES,Caught them all,Gather all three Power Slug types.,0,
526870,Satisfactory,1.42,GATHERED_HARDDRIVES,Data driven,Gather 100 Hard Drives from Crash Sites.,0,
526870,Satisfactory,1.42,JUMPED_ON_SPACE_GIRAFFE,Wheeeee!,Bounce on a Space Giraffe Tick Penguin Thing.,0,
526870,Satisfactory,1.42,KNOCKED_CREATURE_WITH_VEHICLE,Establish dominance,Hit a creature with a vehicle.,0,
526870,Satisfactory,1.42,BUILT_CONVEYOR_BELT,Spaghetti master,Build 5 km of Conveyor Belts.,0,
526870,Satisfactory,1.42,PIPELINE_PLACED,Pipe dream,Build 5 km of Pipelines.,0,
526870,Satisfactory,1.42,RAILWAY_PLACED,Railroad tycoon,Build 5 km of Railway.,0,
526870,Satisfactory,1.42,PICKED_UP_BOOMTAPE,Thank you for the music,Find and gather a Boombox tape in the world.,0,
526870,Satisfactory,1.42,NUM_PLAYER_KNOCKED_OVER,Look both ways next time,Get knocked over by a vehicle.,0,
526870,Satisfactory,1.42,PETTED_MANTA,"Wait, you can pet it?",,0,
526870,Satisfactory,1.42,PICKED_UP_CONSUMABLES,Varied diet,Gather all three types of edible flora.,0,
526870,Satisfactory,1.42,PICKED_UP_FIRST_MERCER,I'm sure these play a Critical Role,Gather a Mercer Sphere.,0,
526870,Satisfactory,1.42,PICKED_UP_FIRST_SOMERSLOOP,Oddly familiar,Gather a Somersloop.,0,
526870,Satisfactory,1.42,PICKED_UP_X_MERCER,Consume,Gather 150 Mercer Spheres.,0,
526870,Satisfactory,1.42,PICKED_UP_X_SOMERSLOOP,My skin feels itchy all of a sudden...,Gather 50 Somersloops.,0,
526870,Satisfactory,1.42,PLACED_PORTABLE_MINER,Rock and stone!,Place down a Portable Miner.,0,
526870,Satisfactory,1.42,PRINTED_COUPON,Now where to spend it...,Print out your first Coupon.,0,
526870,Satisfactory,1.42,PURCHASED_NUT,Do you need that?,Buy the Golden Nut Statue from the AWESOME Shop.,0,
526870,Satisfactory,1.42,REACHED_HIGHEST_PEAK,Peak gameplay,Reach the highest cliff in the world.,0,
526870,Satisfactory,1.42,SETUP_TRAIN_SCHEDULE,All aboard!,Set up a train schedule.,0,
526870,Satisfactory,1.42,SURVIVED_FALL_1HP,That was a close one,,0,
526870,Satisfactory,1.42,TAMED_LIZARD_DOGGO,Pioneer's best friend,Tame a Lizard Doggo.,0,
526870,Satisfactory,1.42,TOO_FAST,"Too fast, Too factory",Move faster than 140 km/h.,0,
526870,Satisfactory,1.42,UNLOCK_FIRST_ALT_RECIPE,Master Chef,Unlock your first alternate recipe.,0,
526870,Satisfactory,1.42,PICKED_UP_SLUG,Yoink!,Gather a Power Slug.,0,
526870,Satisfactory,1.42,REACH_MAX_WORLD_HEIGHT,What a thrill,Reach the maximum world height.,0,
526870,Satisfactory,1.42,UNLOCK_ALL_MILESTONES,Efficiency first,Unlock all Milestones.,0,
526870,Satisfactory,1.42,DESTROY_FOLIAGE,"Heal this, nature!",Destroy 1000 foliage.,0,
526870,Satisfactory,1.42,VISIT_STARTING_BIOMES,Let's see what's out there,Visit each starting area biome once.,0,
531640,Eternal Card Game,0.8,86f7e188-60f3-4236-a4bf-15de9ed87797,Complete the Campaign,Complete the campaign.,0,
531640,Eternal Card Game,0.8,86f1cf1a-2868-4e00-a08b-dac1276d76e0,Forge Expert,Win 5 forges without losing a game.,0,
531640,Eternal Card Game,0.8,b3e96dbd-b27e-45a8-9c67-f5dbf928d0bd,Undefeated,End a draft with a 7-0 record.,0,
531640,Eternal Card Game,0.8,3ccf9c97-f8a7-429d-a4a1-81631f5af405,Throne Streak: 5,Win 5 Throne games in a row.,0,
531640,Eternal Card Game,0.8,512642a5-81b7-421f-b3f7-38bbceb09b7a,Join the Fight,Win 100 PvP games.,0,
531640,Eternal Card Game,0.8,728f7aae-fc55-40ab-88b7-adb2d84dbb73,Lucky Pull,Play a legendary card in draft.,0,
531640,Eternal Card Game,0.8,62259f8b-f70f-4599-93ee-9a05d8b0a56f,Battle for the Throne,Play all 5 Scions.,0,
531640,Eternal Card Game,0.8,da6f4d95-a0f1-4a39-b42f-49bdd827de2c,Throne: Silver,Earn Silver in Throne for any season.,0,
531640,Eternal Card Game,0.8,7ad1ac5d-d5f3-4916-8a20-7f8c294f9e64,Throne: Gold,Earn Gold in Throne for any season.,0,
531640,Eternal Card Game,0.8,2e8e69ac-29a2-4c45-8ffd-eebbff0cf1b0,Throne: Diamond,Earn Diamond in Throne for any season.,0,
531640,Eternal Card Game,0.8,85dd5516-ae27-4dde-8a8f-a7e2a270241e,Throne: Master,Earn Master in Throne for any season.,0,
531640,Eternal Card Game,0.8,75c706db-1e8a-4ecf-acef-aa87e5d2dd9a,Draft: Silver,Earn silver in draft for any season.,0,
531640,Eternal Card Game,0.8,b0b98876-dfb8-4ad1-98d8-54ddbbaa5286,Draft: Gold,Earn gold in draft for any season.,0,
531640,Eternal Card Game,0.8,35066cee-cddf-44c3-be81-8cd230622c37,Draft: Diamond,Earn diamond in draft for any season.,0,
531640,Eternal Card Game,0.8,0b40d74f-36eb-4218-9413-85810aa477dd,Draft: Master,Earn master in draft for any season.,0,
531640,Eternal Card Game,0.8,39265a54-d1b1-4974-beb3-397189adb741,Going Big,Amplify 100 times.,0,
531640,Eternal Card Game,0.8,3069c9e3-b7ff-4f84-b6d4-23051d3d87e0,Found It!,Play 50 Treasure Troves.,0,
531640,Eternal Card Game,0.8,5d7d75d8-3a51-42cc-86df-24b978c7de01,Conqueror,Destroy 50 enemy Sites.,0,
531640,Eternal Card Game,0.8,e9974140-2312-488a-97c2-ddbcfb6f00f7,Price of Fame,Activate Renown 100 times.,0,
531640,Eternal Card Game,0.8,e79cf4d4-f64d-479c-8264-702a60c5f1f5,Just as Planned,Complete 20 Site Agendas.,0,
531640,Eternal Card Game,0.8,8536fde7-693b-4387-bfd1-89980d4c4c46,All Who Wander Are Not Lost,,0,
531640,Eternal Card Game,0.8,01dc52c5-6da0-4ed2-b085-8ad7487507f8,Pledge Allegiance,Pledge 30 times.,0,
531640,Eternal Card Game,0.8,4ddc212c-9d09-4002-b3c5-d44526272450,Awaken the Dragon,,0,
531640,Eternal Card Game,0.8,18de729d-4591-479d-8b2e-50eabdfe6ea6,How Fickle,,0,
531640,Eternal Card Game,0.8,63cf7b24-6202-4c90-ab1f-e75c5753601c,Homecoming,Complete Homecoming.,0,
531640,Eternal Card Game,0.8,aac5d86e-6706-4f4d-96eb-2cf0ff857efe,Stormhalt Defiance,Play a free Stormhalt Knife in PvP.,0,
531640,Eternal Card Game,0.8,4cd2f83a-09b1-4fdb-87c2-f6f822c6a243,It's One Louder,Amplify Diogo up to x11.,0,
531640,Eternal Card Game,0.8,216644ef-4d04-493c-84dc-4043fe7c34e4,A New Era,,0,
531640,Eternal Card Game,0.8,7a0a36ff-8e8b-4cbb-9edf-d8a24e0b7554,Do Not Go Gentle,,0,
531640,Eternal Card Game,0.8,b44f33ed-6924-4447-90af-2e64e0270cbf,Coordinated Arrival,Have three or more Shifted units emerge in a single turn.,0,
531640,Eternal Card Game,0.8,a84cc9f8-55be-4eae-bd0b-ab94b6a05a16,Grand Design,Have a Kira that is 10/10 or larger with 5 or more battle skills.,0,
531640,Eternal Card Game,0.8,f82b047a-89a1-4a79-849d-e796caa8f3ad,Do the Twist,Twist 100 times.,0,
531640,Eternal Card Game,0.8,ef2c4afd-64ba-41ab-b79e-99d32eede968,Nowhere to Hide,Kill a Shifted enemy unit.,0,
531640,Eternal Card Game,0.8,78f0fe5a-304e-404a-b23b-812985559a06,Perfectly Even,Draw 20 cards with Evenhanded Golem.,0,
531640,Eternal Card Game,0.8,0a680277-d61d-4867-864f-a79052bcc78e,Press Shift,Play 100 units Shifted.,0,
531640,Eternal Card Game,0.8,bef4ed80-0e9e-4c65-8d41-96a4bc632dcf,Relentless,Activate Onslaught 100 times.,0,
531640,Eternal Card Game,0.8,6df2e468-1a9a-49ec-b4fc-e5428c28b005,Unspeakable,,0,
531640,Eternal Card Game,0.8,1f1650d3-83fa-42a9-a378-5aac2487907f,Army of the Shugo,Have four Oni wielding weapons.,0,
531640,Eternal Card Game,0.8,a4615fe9-fe81-4b5e-8283-3e174ad1069c,Most Dangerous Game,Kill an enemy unit that has 7 or more strength with a Killer attack.,0,
531640,Eternal Card Game,0.8,5b9c0c86-0a46-4547-bb5b-ff34c2d0ff30,Sodi's Offensive,Draw 10 cards from Sodi's ability.,0,
531640,Eternal Card Game,0.8,a0d412fa-9666-4a2e-8a1b-3f00115e14fe,Sundered Veil,Shift nine units from the void with Uldra.,0,
531640,Eternal Card Game,0.8,5d80a119-ca92-49f9-9a4e-edfaf57532e4,Twisted Frontier,Twist three different units in a turn.,0,
531640,Eternal Card Game,0.8,771d1139-7c98-4b5e-91e7-aca6d390864f,Unsustainable Practices,Decimate your power 50 times.,0,
531640,Eternal Card Game,0.8,28de7f47-d56d-426e-85a6-910771d64b24,Overachiever,Activate 50 Mastery abilities.,0,
531640,Eternal Card Game,0.8,e35d6a59-49ba-49b0-b490-f6cd611e5a32,Exaltation,Play an Exalted Weapon with five or more battle skills.,0,
531640,Eternal Card Game,0.8,0e3515dc-f6f8-4c03-8119-bc071a3b9a40,Ritual of Blood,Sacrifice 20 Cultists.,0,
531640,Eternal Card Game,0.8,53a44606-9fed-49f4-aafa-e101e243cc56,Cut the Muster,Activate three Muster abilities in a single turn.,0,
531640,Eternal Card Game,0.8,b1aacfb7-4c34-48e5-8f7e-94948d3908a2,Hexmaster,Have curses on six different enemies.,0,
531640,Eternal Card Game,0.8,ae432bba-9542-4e43-9b41-b05783bda384,The Price Must be Paid,Kill the enemy player with Nahid's ability.,0,
531640,Eternal Card Game,0.8,3c0dfa5a-dc0a-4612-aa6c-900c56987e57,Grave Danger,"Increase the enemy player's health with Vicious Rejuvenation, then win the game.",0,
531640,Eternal Card Game,0.8,c9c9e5ad-97ca-4cf0-a722-1530c271ca24,Temporal Domination,Take three turns in a row.,0,
531640,Eternal Card Game,0.8,dd3e285a-0c9b-40f4-85c9-79c9ffae204d,Expedition: Silver,Earn Silver in Expedition during any chapter.,0,
531640,Eternal Card Game,0.8,0a6a946b-5b12-423b-b816-bebf2a365c1b,Expedition: Gold,Earn Gold in Expedition during any chapter.,0,
531640,Eternal Card Game,0.8,35d1e2cf-25f2-47be-be7d-40647dd22366,Expedition: Diamond,Earn Diamond in Expedition during any chapter.,0,
